id,title,context,question,answers
57070e8590286e26004fc863,Black_people,"Approximately 12 million Africans were shipped to the Americas during the Atlantic slave trade from 1492 to 1888, with 11.5 million of those shipped to South America and the Caribbean. Brazil was the largest importer in the Americas, with 5.5 million African slaves imported, followed by the British Caribbean with 2.76 million, the Spanish Caribbean and Spanish Mainland with 1.59 million Africans, and the French Caribbean with 1.32 million. Today their descendants number approximately 150 million in South America and the Caribbean. In addition to skin color, other physical characteristics such as facial features and hair texture are often variously used in classifying peoples as black in South America and the Caribbean. In South America and the Caribbean, classification as black is also closely tied to social status and socioeconomic variables, especially in light of social conceptions of ""blanqueamiento"" (racial whitening) and related concepts.",How many Africans were shipped to the US between 1492 to 1888?,"{'text': ['12 million'], 'answer_start': [14]}"
56df4fa496943c1400a5d36e,Russian_Soviet_Federative_Socialist_Republic,"Under the leadership of Vladimir Lenin, the Bolsheviks established the Soviet state on 7 November [O.S. 25 October] 1917, immediately after the Russian Provisional Government, which governed the Russian Republic, was overthrown during the October Revolution. Initially, the state did not have an official name and wasn't recognized by neighboring countries for five months. Meanwhile, anti-Bolsheviks coined the mocking label ""Sovdepia"" for the nascent state of the ""Soviets of Workers' and Peasants' Deputies"".",Who led the group which created the Soviet state?,"{'text': ['Vladimir Lenin'], 'answer_start': [24]}"
5a07c1ec0ff9ab00181693b8,Infrared,"Near-infrared is the region closest in wavelength to the radiation detectable by the human eye, mid- and far-infrared are progressively further from the visible spectrum. Other definitions follow different physical mechanisms (emission peaks, vs. bands, water absorption) and the newest follow technical reasons (the common silicon detectors are sensitive to about 1,050 nm, while InGaAs's sensitivity starts around 950 nm and ends between 1,700 and 2,600 nm, depending on the specific configuration). Unfortunately, international standards for these specifications are not currently available.","Along with the emission peaks and vs. bands mechanisms, what other physical mechanism is used to define common silicon detectors?","{'text': [], 'answer_start': []}"
5a7c6618e8bc7e001a9e1d60,Idealism,"Beginning with Immanuel Kant, German idealists such as G. W. F. Hegel, Johann Gottlieb Fichte, Friedrich Wilhelm Joseph Schelling, and Arthur Schopenhauer dominated 19th-century philosophy. This tradition, which emphasized the mental or ""ideal"" character of all phenomena, gave birth to idealistic and subjectivist schools ranging from British idealism to phenomenalism to existentialism. The historical influence of this branch of idealism remains central even to the schools that rejected its metaphysical assumptions, such as Marxism, pragmatism and positivism.",What schools of thought were contrary to British idealism?,"{'text': [], 'answer_start': []}"
5726ccbedd62a815002e909a,Queen_(band),"On 30 October 2009, May wrote a fanclub letter on his website stating that Queen had no intentions to tour in 2010 but that there was a possibility of a performance. He was quoted as saying, ""The greatest debate, though, is always about when we will next play together as Queen. At the moment, in spite of the many rumours that are out there, we do not have plans to tour in 2010. The good news, though, is that Roger and I have a much closer mutual understanding these days—privately and professionally ... and all ideas are carefully considered. Music is never far away from us. As I write, there is an important one-off performance on offer, in the USA, and it remains to be decided whether we will take up this particular challenge. Every day, doors seem to open, and every day, we interact, perhaps more than ever before, with the world outside. It is a time of exciting transition in Rock music and in 'The Business'. It's good that the pulse still beats"". On 15 November 2009, May and Taylor performed ""Bohemian Rhapsody"" live on the British TV show The X Factor alongside the finalists.",Which member of Queen wrote a letter to fans in 2009 regarding touring for 2010?,"{'text': ['May'], 'answer_start': [20]}"
570aacc26d058f190018306b,Aircraft_carrier,"Since the early 1950s on conventional carriers it has been the practice to recover aircraft at an angle to port of the axial line of the ship. The primary function of this angled deck is to allow aircraft that miss the arresting wires, referred to as a bolter, to become airborne again without the risk of hitting aircraft parked forward. The angled deck allows the installation of one or two ""waist"" catapults in addition to the two bow cats. An angled deck also improves launch and recovery cycle flexibility with the option of simultaneous launching and recovery of aircraft.",How man bow cats can be installed with an angled deck?,"{'text': ['two'], 'answer_start': [430]}"
5a1ce09f4ea40d0018b06f6e,Dutch_Republic,"In the first years of the Republic, controversy arose within the Reformed Church, mainly around the subject of predestination. This has become known as the struggle between Arminianism and Gomarism, or between Remonstrants and Contra-Remonstrants. In 1618 the Synod of Dort tackled this issue, which led to the banning of the Remonstrant faith.",What did disagreement about the Synod of Dort become known as?,"{'text': [], 'answer_start': []}"
5726b5565951b619008f7b4f,Edmund_Burke,"Writing to a friend in May 1795, Burke surveyed the causes of discontent: ""I think I can hardly overrate the malignity of the principles of Protestant ascendency, as they affect Ireland; or of Indianism [i.e. corporate tyranny, as practiced by the British East Indies Company], as they affect these countries, and as they affect Asia; or of Jacobinism, as they affect all Europe, and the state of human society itself. The last is the greatest evil"". By March 1796, however Burke had changed his mind: ""Our Government and our Laws are beset by two different Enemies, which are sapping its foundations, Indianism, and Jacobinism. In some Cases they act separately, in some they act in conjunction: But of this I am sure; that the first is the worst by far, and the hardest to deal with; and for this amongst other reasons, that it weakens discredits, and ruins that force, which ought to be employed with the greatest Credit and Energy against the other; and that it furnishes Jacobinism with its strongest arms against all formal Government"".",What did Burke think was the worst threat in 1795?,"{'text': ['Jacobinism'], 'answer_start': [341]}"
56db5db6e7c41114004b500b,American_Idol,"The continuing decline influenced further changes for season 14, including the loss of Coca-Cola as the show's major sponsor, and a decision to only broadcast one, two-hour show per week during the top 12 rounds (with results from the previous week integrated into the performance show, rather than having a separate results show). On May 11, 2015, prior to the fourteenth season finale, Fox announced that the fifteenth season of American Idol would be its last. Despite these changes, the show's ratings would decline more sharply. The fourteenth season finale was the lowest-rated finale ever, with an average of only 8.03 million viewers watching the finale.",How many people watched the season 14 finale?,"{'text': ['8.03 million'], 'answer_start': [621]}"
5ad4fac25b96ef001a10a867,Paper,"There are two major mechanical pulps, the thermomechanical one (TMP) and groundwood pulp (GW). In the TMP process, wood is chipped and then fed into large steam heated refiners, where the chips are squeezed and converted to fibres between two steel discs. In the groundwood process, debarked logs are fed into grinders where they are pressed against rotating stones to be made into fibres. Mechanical pulping does not remove the lignin, so the yield is very high, >95%, however it causes the paper thus produced to turn yellow and become brittle over time. Mechanical pulps have rather short fibres, thus producing weak paper. Although large amounts of electrical energy are required to produce mechanical pulp, it costs less than the chemical kind.",Where are debarked logs fed into during the TMP process?,"{'text': [], 'answer_start': []}"
572673f0dd62a815002e8567,Mexico_City,"Mexico City is located in the Valley of Mexico, sometimes called the Basin of Mexico. This valley is located in the Trans-Mexican Volcanic Belt in the high plateaus of south-central Mexico. It has a minimum altitude of 2,200 meters (7,200 feet) above sea level and is surrounded by mountains and volcanoes that reach elevations of over 5,000 metres (16,000 feet). This valley has no natural drainage outlet for the waters that flow from the mountainsides, making the city vulnerable to flooding. Drainage was engineered through the use of canals and tunnels starting in the 17th century.",Where is Mexico City located?,"{'text': ['Valley of Mexico'], 'answer_start': [30]}"
5a6fdd4c8abb0b001a675fd4,Alsace,"During the First World War, to avoid ground fights between brothers, many Alsatians served as sailors in the Kaiserliche Marine and took part in the Naval mutinies that led to the abdication of the Kaiser in November 1918, which left Alsace-Lorraine without a nominal head of state. The sailors returned home and tried to found a republic. While Jacques Peirotes, at this time deputy at the Landrat Elsass-Lothringen and just elected mayor of Strasbourg, proclaimed the forfeiture of the German Empire and the advent of the French Republic, a self-proclaimed government of Alsace-Lorraine declared independence as the ""Republic of Alsace-Lorraine"". French troops entered Alsace less than two weeks later to quash the worker strikes and remove the newly established Soviets and revolutionaries from power. At the arrival of the French soldiers, many Alsatians and local Prussian/German administrators and bureaucrats cheered the re-establishment of order (which can be seen and is described in detail in the reference video below). Although U.S. President Woodrow Wilson had insisted that the région was self-ruling by legal status, as its constitution had stated it was bound to the sole authority of the Kaiser and not to the German state, France tolerated no plebiscite, as granted by the League of Nations to some eastern German territories at this time, because Alsatians were considered by the French public as fellow Frenchmen liberated from German rule. Germany ceded the region to France under the Treaty of Versailles.",What was the name of the Kaiser in 1918?,"{'text': [], 'answer_start': []}"
572f5ad0b2c2fd1400568073,Central_Intelligence_Agency,"On 18 June 1948, the National Security Council issued Directive 10/2 calling for covert action against the USSR, and granting the authority to carry out covert operations against ""hostile foreign states or groups"" that could, if needed, be denied by the U.S. government. To this end, the Office of Policy Coordination was created inside the new CIA. The OPC was quite unique; Frank Wisner, the head of the OPC, answered not to the CIA Director, but to the secretaries of defense, state, and the NSC, and the OPC's actions were a secret even from the head of the CIA. Most CIA stations had two station chiefs, one working for the OSO, and one working for the OPC.",Directive 10/2 called for actions against who?,"{'text': ['the USSR'], 'answer_start': [103]}"
5acfb2a277cf76001a68594c,Royal_assent,"Royal assent is sometimes associated with elaborate ceremonies. In the United Kingdom, for instance, the sovereign may appear personally in the House of Lords or may appoint Lords Commissioners, who announce that royal assent has been granted at a ceremony held at the Palace of Westminster. However, royal assent is usually granted less ceremonially by letters patent. In other nations, such as Australia, the governor-general merely signs the bill. In Canada, the governor general may give assent either in person at a ceremony held in the Senate or by a written declaration notifying parliament of his or her agreement to the bill.",The sovereign appears personally in the House of Commons in what country?,"{'text': [], 'answer_start': []}"
5a1dea453de3f40018b26425,Political_philosophy,"The early Christian philosophy of Augustine of Hippo was heavily influenced by Plato. A key change brought about by Christian thought was the moderatation of the Stoicism and theory of justice of the Roman world, as well emphasis on the role of the state in applying mercy as a moral example. Augustine also preached that one was not a member of his or her city, but was either a citizen of the City of God (Civitas Dei) or the City of Man (Civitas Terrena). Augustine's City of God is an influential work of this period that attacked the thesis, held by many Christian Romans, that the Christian view could be realized on Earth.",What Christian belief was challenged by Augustine's city of man?,"{'text': [], 'answer_start': []}"
570ad8ec4103511400d59a92,Lancashire,"To the east of the county are upland areas leading to the Pennines. North of the Ribble is Beacon Fell Country Park and the Forest of Bowland, another AONB. Much of the lowland in this area is devoted to dairy farming and cheesemaking, whereas the higher ground is more suitable for sheep, and the highest ground is uncultivated moorland. The valleys of the River Ribble and its tributary the Calder form a large gap to the west of the Pennines, overlooked by Pendle Hill. Most of the larger Lancashire towns are in these valleys South of the Ribble are the West Pennine Moors and the Forest of Rossendale where former cotton mill towns are in deep valleys. The Lancashire Coalfield, largely in modern-day Greater Manchester, extended into Merseyside and to Ormskirk, Chorley, Burnley and Colne in Lancashire.",What is in the highest ground?,"{'text': ['uncultivated moorland'], 'answer_start': [316]}"
57302d33947a6a140053d21d,Swaziland,"Economic growth in Swaziland has lagged behind that of its neighbours. Real GDP growth since 2001 has averaged 2.8%, nearly 2 percentage points lower than growth in other Southern African Customs Union (SACU) member countries. Low agricultural productivity in the SNLs, repeated droughts, the devastating effect of HIV/AIDS and an overly large and inefficient government sector are likely contributing factors. Swaziland's public finances deteriorated in the late 1990s following sizeable surpluses a decade earlier. A combination of declining revenues and increased spending led to significant budget deficits.",How much lower is the Swazi Real GDP growth in comparison to other Southern African Customs Union members is Swaziland?,"{'text': ['nearly 2 percentage points'], 'answer_start': [117]}"
571a5a3d10f8ca1400304feb,Ashkenazi_Jews,"It is estimated that in the 11th century Ashkenazi Jews composed only three percent of the world's Jewish population, while at their peak in 1931 they accounted for 92 percent of the world's Jews. Immediately prior to the Holocaust, the number of Jews in the world stood at approximately 16.7 million. Statistical figures vary for the contemporary demography of Ashkenazi Jews, oscillating between 10 million and 11.2 million. Sergio DellaPergola in a rough calculation of Sephardic and Mizrahi Jews, implies that Ashkenazi make up less than 74% of Jews worldwide. Other estimates place Ashkenazi Jews as making up about 75% of Jews worldwide.","By 1931, what percentage of the world’s Jews were Ashkenazi Jews?","{'text': ['92 percent'], 'answer_start': [165]}"
57318f36e6313a140071d092,Muammar_Gaddafi,"A fundamental part of Gaddafi's ideology was anti-Zionism. He believed that the state of Israel should not exist, and that any Arab compromise with the Israeli government was a betrayal of the Arab people. In large part due to their support of Israel, Gaddafi despised the United States, considering the country to be imperialist and lambasting it as ""the embodiment of evil."" Rallying against Jews in many of his speeches, his anti-Semitism has been described as ""almost Hitlerian"" by Blundy and Lycett. From the late 1990s onward, his view seemed to become more moderate. In 2007, he advocated the Isratin single-state solution to the Israeli–Palestinian conflict, stating that ""the [Israel-Palestine] solution is to establish a democratic state for the Jews and the Palestinians... This is the fundamental solution, or else the Jews will be annihilated in the future, because the Palestinians have [strategic] depth."" Two years later he argued that a single-state solution would ""move beyond old conflicts and look to a unified future based on shared culture and respect.""","What country did Gaddafi refer to as ""the embodiment of evil""?","{'text': ['United States'], 'answer_start': [273]}"
5735c081e853931400426b43,Kathmandu,"The National Museum is located in the western part of Kathmandu, near the Swayambhunath stupa in an historical building. This building was constructed in the early 19th century by General Bhimsen Thapa. It is the most important museum in the country, housing an extensive collection of weapons, art and antiquities of historic and cultural importance. The museum was established in 1928 as a collection house of war trophies and weapons, and the initial name of this museum was Chhauni Silkhana, meaning ""the stone house of arms and ammunition"". Given its focus, the museum contains many weapons, including locally made firearms used in wars, leather cannons from the 18th–19th century, and medieval and modern works in wood, bronze, stone and paintings.",What does Chhauni Silkhana mean?,"{'text': ['the stone house of arms and ammunition'], 'answer_start': [505]}"
56f6f8cd711bf01900a448a6,Classical_music,"Brass instruments in the Renaissance were traditionally played by professionals who were members of Guilds and they included the slide trumpet, the wooden cornet, the valveless trumpet and the sackbut. Stringed instruments included the viol, the harp-like lyre, the hurdy-gurdy, the cittern and the lute. Keyboard instruments with strings included the harpsichord and the virginal. Percussion instruments include the triangle, the Jew's harp, the tambourine, the bells, the rumble-pot, and various kinds of drums. Woodwind instruments included the double reed shawm, the reed pipe, the bagpipe, the transverse flute and the recorder.",The reed pipe and recorder are what type of instrument?,"{'text': ['Woodwind'], 'answer_start': [514]}"
5acd5cce07355d001abf3ee5,British_Isles,"The British Isles lie at the juncture of several regions with past episodes of tectonic mountain building. These orogenic belts form a complex geology that records a huge and varied span of Earth's history. Of particular note was the Caledonian Orogeny during the Ordovician Period, c. 488–444 Ma and early Silurian period, when the craton Baltica collided with the terrane Avalonia to form the mountains and hills in northern Britain and Ireland. Baltica formed roughly the northwestern half of Ireland and Scotland. Further collisions caused the Variscan orogeny in the Devonian and Carboniferous periods, forming the hills of Munster, southwest England, and southern Wales. Over the last 500 million years the land that forms the islands has drifted northwest from around 30°S, crossing the equator around 370 million years ago to reach its present northern latitude.",What has been drifting north east for the last 500 million years?,"{'text': [], 'answer_start': []}"
56de1377cffd8e1900b4b5b4,Lighting,"Lighting or illumination is the deliberate use of light to achieve a practical or aesthetic effect. Lighting includes the use of both artificial light sources like lamps and light fixtures, as well as natural illumination by capturing daylight. Daylighting (using windows, skylights, or light shelves) is sometimes used as the main source of light during daytime in buildings. This can save energy in place of using artificial lighting, which represents a major component of energy consumption in buildings. Proper lighting can enhance task performance, improve the appearance of an area, or have positive psychological effects on occupants.",What kind of effects can proper lighting have on a persons psychologically?,"{'text': ['positive'], 'answer_start': [597]}"
56f8da629e9bad19000a05fd,Gene,"De novo or ""orphan"" genes, whose sequence shows no similarity to existing genes, are extremely rare. Estimates of the number of de novo genes in the human genome range from 18 to 60. Such genes are typically shorter and simpler in structure than most eukaryotic genes, with few if any introns. Two primary sources of orphan protein-coding genes are gene duplication followed by extremely rapid sequence change, such that the original relationship is undetectable by sequence comparisons, and formation through mutation of ""cryptic"" transcription start sites that introduce a new open reading frame in a region of the genome that did not previously code for a protein.",What is the estimate of the number of orphan genes in the human genome?,"{'text': ['18 to 60'], 'answer_start': [173]}"
5726fe7ddd62a815002e972c,Crimean_War,"The Allied army relocated without problems to the south and the heavy artillery was brought ashore with batteries and connecting trenches built so that by 10 October some batteries were ready and by 17 October—when the bombardment commenced—126 guns were firing, 53 of them French.:430 The fleet at the same time engaged the shore batteries. The British bombardment worked better than the French, who had smaller caliber guns. The fleet suffered high casualties during the day. The British wanted to attack that afternoon, but the French wanted to defer the attack. A postponement was agreed, but on the next day the French were still not ready. By 19 October the Russians had transferred some heavy guns to the southern defenses and outgunned the allies.:431",Who wanted to commence with the attack during the afternoon?,"{'text': ['The British'], 'answer_start': [478]}"
572aa931f75d5e190021fc10,John_Kerry,"Kerry's commanding officer, Lieutenant Commander George Elliott, stated to Douglas Brinkley in 2003 that he did not know whether to court-martial Kerry for beaching the boat without orders or give him a medal for saving the crew. Elliott recommended Kerry for the Silver Star, and Zumwalt flew into An Thoi to personally award medals to Kerry and the rest of the sailors involved in the mission. The Navy's account of Kerry's actions is presented in the original medal citation signed by Zumwalt. The engagement was documented in an after-action report, a press release written on March 1, 1969, and a historical summary dated March 17, 1969.",Where did Kerry receive his Silver Star?,"{'text': ['An Thoi'], 'answer_start': [299]}"
57276f32708984140094dd6e,On_the_Origin_of_Species,"Various evolutionary ideas had already been proposed to explain new findings in biology. There was growing support for such ideas among dissident anatomists and the general public, but during the first half of the 19th century the English scientific establishment was closely tied to the Church of England, while science was part of natural theology. Ideas about the transmutation of species were controversial as they conflicted with the beliefs that species were unchanging parts of a designed hierarchy and that humans were unique, unrelated to other animals. The political and theological implications were intensely debated, but transmutation was not accepted by the scientific mainstream.",Which powerful religious institution was a big part of scientific study in the 19th century?,"{'text': ['the Church of England'], 'answer_start': [284]}"
5726d1985951b619008f7f00,Copyright_infringement,"In response to Cusumano's perspective, Screen Producers Australia executive director Matt Deaner clarified the motivation of the film industry: ""Distributors are usually wanting to encourage cinema-going as part of this process [monetizing through returns] and restrict the immediate access to online so as to encourage the maximum number of people to go to the cinema."" Deaner further explained the matter in terms of the Australian film industry, stating: ""there are currently restrictions on quantities of tax support that a film can receive unless the film has a traditional cinema release.""",Who encourages watching movies at a theater as making money from the film?,"{'text': ['Distributors'], 'answer_start': [145]}"
5acd0ee407355d001abf32b2,Pain,"A much smaller number of people are insensitive to pain due to an inborn abnormality of the nervous system, known as ""congenital insensitivity to pain"". Children with this condition incur carelessly-repeated damage to their tongues, eyes, joints, skin, and muscles. Some die before adulthood, and others have a reduced life expectancy.[citation needed] Most people with congenital insensitivity to pain have one of five hereditary sensory and autonomic neuropathies (which includes familial dysautonomia and congenital insensitivity to pain with anhidrosis). These conditions feature decreased sensitivity to pain together with other neurological abnormalities, particularly of the autonomic nervous system. A very rare syndrome with isolated congenital insensitivity to pain has been linked with mutations in the SCN9A gene, which codes for a sodium channel (Nav1.7) necessary in conducting pain nerve stimuli.",What does the SCA9N gene do?,"{'text': [], 'answer_start': []}"
5a6a2c065ce1a5001a969716,Liberal_Party_of_Australia,"Throughout their history, the Liberals have been in electoral terms largely the party of the middle class (whom Menzies, in the era of the party's formation called ""The forgotten people""), though such class-based voting patterns are no longer as clear as they once were. In the 1970s a left-wing middle class emerged that no longer voted Liberal.[citation needed] One effect of this was the success of a breakaway party, the Australian Democrats, founded in 1977 by former Liberal minister Don Chipp and members of minor liberal parties; other members of the left-leaning section of the middle-class became Labor supporters.[citation needed] On the other hand, the Liberals have done increasingly well in recent years among socially conservative working-class voters.[citation needed]However the Liberal Party's key support base remains the upper-middle classes; 16 of the 20 richest federal electorates are held by the Liberals, most of which are safe seats. In country areas they either compete with or have a truce with the Nationals, depending on various factors.",Whom are referred to as voters?,"{'text': [], 'answer_start': []}"
5706a30b75f01819005e7c91,Black_people,"In the post-apartheid era, the Constitution of South Africa has declared the country to be a ""Non-racial democracy"". In an effort to redress past injustices, the ANC government has introduced laws in support of affirmative action policies for Blacks; under these they define ""Black"" people to include ""Africans"", ""Coloureds"" and ""Asians"". Some affirmative action policies favor ""Africans"" over ""Coloureds"" in terms of qualifying for certain benefits. Some South Africans categorized as ""African Black"" say that ""Coloureds"" did not suffer as much as they did during apartheid. ""Coloured"" South Africans are known to discuss their dilemma by saying, ""we were not white enough under apartheid, and we are not black enough under the ANC (African National Congress)"".[citation needed]","Who makes the ""Coloured"" people feel ""Not black enough""?","{'text': ['ANC (African National Congress)'], 'answer_start': [729]}"
56e101c8cd28a01900c67419,Canon_law,"The institutions and practices of canon law paralleled the legal development of much of Europe, and consequently both modern civil law and common law (legal system) bear the influences of canon law. Edson Luiz Sampel, a Brazilian expert in canon law, says that canon law is contained in the genesis of various institutes of civil law, such as the law in continental Europe and Latin American countries. Sampel explains that canon law has significant influence in contemporary society.",What continent's laws developed alongside those of the Church?,"{'text': ['Europe'], 'answer_start': [88]}"
5acd5cc607355d001abf3eda,Energy,"In particle physics, this inequality permits a qualitative understanding of virtual particles which carry momentum, exchange by which and with real particles, is responsible for the creation of all known fundamental forces (more accurately known as fundamental interactions). Virtual photons (which are simply lowest quantum mechanical energy state of photons) are also responsible for electrostatic interaction between electric charges (which results in Coulomb law), for spontaneous radiative decay of exited atomic and nuclear states, for the Casimir force, for van der Waals bond forces and some other observable phenomena.",What results in Casimir law?,"{'text': [], 'answer_start': []}"
5ad3e62f604f3c001a3ff5bf,Canadian_Armed_Forces,"Battles which are particularly notable to the Canadian military include the Battle of Vimy Ridge, the Dieppe Raid, the Battle of Ortona, the Battle of Passchendaele, the Normandy Landings, the Battle for Caen, the Battle of the Scheldt, the Battle of Britain, the Battle of the Atlantic, the strategic bombing of German cities, and more recently the Battle of Medak Pocket, in Croatia.",What famous World War II battle was the French Military part of?,"{'text': [], 'answer_start': []}"
5a7d034a70df9f001a874ef0,Literature,"The formalist definition is that the history of ""literature"" foregrounds poetic effects; it is the ""literariness"" or ""poeticity"" of literature that distinguishes it from ordinary speech or other kinds of writing (e.g., journalism). Jim Meyer considers this a useful characteristic in explaining the use of the term to mean published material in a particular field (e.g., ""scientific literature""), as such writing must use language according to particular standards. The problem with the formalist definition is that in order to say that literature deviates from ordinary uses of language, those uses must first be identified; this is difficult because ""ordinary language"" is an unstable category, differing according to social categories and across history.",What is an example of unpublished material in a certain field? ,"{'text': [], 'answer_start': []}"
5ad3dce8604f3c001a3ff420,Alfred_North_Whitehead,"Margaret Stout and Carrie M. Staton have also written recently on the mutual influence of Whitehead and Mary Parker Follett, a pioneer in the fields of organizational theory and organizational behavior. Stout and Staton see both Whitehead and Follett as sharing an ontology that ""understands becoming as a relational process; difference as being related, yet unique; and the purpose of becoming as harmonizing difference."" This connection is further analyzed by Stout and Jeannine M. Love in Integrative Process: Follettian Thinking from Ontology to Administration ", What do Margaret Stout and Carrie M. Staton view as differences between Whitehead and Follett?,"{'text': [], 'answer_start': []}"
5ace61a732bba1001ae4a4d7,Asphalt,"The largest use of asphalt/bitumen is for making asphalt concrete for road surfaces and accounts for approximately 85% of the asphalt consumed in the United States. Asphalt concrete pavement mixes are typically composed of 5% asphalt/bitumen cement and 95% aggregates (stone, sand, and gravel). Due to its highly viscous nature, asphalt/bitumen cement must be heated so it can be mixed with the aggregates at the asphalt mixing facility. The temperature required varies depending upon characteristics of the asphalt/bitumen and the aggregates, but warm-mix asphalt technologies allow producers to reduce the temperature required. There are about 4,000 asphalt concrete mixing plants in the U.S., and a similar number in Europe.","Accounting for nearly 75% of asphalt consumption, what is the largest use of asphalt for?","{'text': [], 'answer_start': []}"
57301bfca23a5019007fcd83,Antibiotics,"Exposure to antibiotics early in life is associated with increased body mass in humans and mouse models. Early life is a critical period for the establishment of the intestinal microbiota and for metabolic development. Mice exposed to subtherapeutic antibiotic treatment (STAT)– with either penicillin, vancomycin, penicillin and vancomycin, or chlortetracycline had altered composition of the gut microbiota as well as its metabolic capabilities. Moreover, research have shown that mice given low-dose penicillin (1 μg/g body weight) around birth and throughout the weaning process had an increased body mass and fat mass, accelerated growth, and increased hepatic expression of genes involved in adipogenesis, compared to controlled mice. In addition, penicillin in combination with a high-fat diet increased fasting insulin levels in mice. However, it is unclear whether or not antibiotics cause obesity in humans. Studies have found a correlation between early exposure of antibiotics (<6 months) and increased body mass (at 10 and 20 months). Another study found that the type of antibiotic exposure was also significant with the highest risk of being overweight in those given macrolides compared to penicillin and cephalosporin. Therefore, there is correlation between antibiotic exposure in early life and obesity in humans, but whether or not there is a causal relationship remains unclear. Although there is a correlation between antibiotic use in early life and obesity, the effect of antibiotics on obesity in humans needs to be weighed against the beneficial effects of clinically indicated treatment with antibiotics in infancy.",What are some antibiotics can be used for STAT?,"{'text': ['penicillin, vancomycin, penicillin and vancomycin, or chlortetracycline'], 'answer_start': [291]}"
57267902dd62a815002e8648,Data_compression,"The Lempel–Ziv (LZ) compression methods are among the most popular algorithms for lossless storage. DEFLATE is a variation on LZ optimized for decompression speed and compression ratio, but compression can be slow. DEFLATE is used in PKZIP, Gzip and PNG. LZW (Lempel–Ziv–Welch) is used in GIF images. Also noteworthy is the LZR (Lempel-Ziv–Renau) algorithm, which serves as the basis for the Zip method.[citation needed] LZ methods use a table-based compression model where table entries are substituted for repeated strings of data. For most LZ methods, this table is generated dynamically from earlier data in the input. The table itself is often Huffman encoded (e.g. SHRI, LZX). Current LZ-based coding schemes that perform well are Brotli and LZX. LZX is used in Microsoft's CAB format.",What compression methods are among the most popular?,"{'text': ['Lempel–Ziv (LZ)'], 'answer_start': [4]}"
5a8cc43dfd22b3001a8d8e24,United_States_dollar,"The U.S. dollar is fiat money. It is the currency most used in international transactions and is the world's most dominant reserve currency. Several countries use it as their official currency, and in many others it is the de facto currency. Besides the United States, it is also used as the sole currency in two British Overseas Territories in the Caribbean: the British Virgin Islands and the Turks and Caicos islands. A few countries use only the U.S. Dollar for paper money, while the country mints its own coins, or also accepts U.S. coins that can be used as payment in U.S. dollars, such as the Susan B. Anthony dollar.",What is an example of a Caribbean coin that can be used as payment in some countries?,"{'text': [], 'answer_start': []}"
5ad175a2645df0001a2d1ccc,Mary_(mother_of_Jesus),"The views of the Church Fathers still play an important role in the shaping of Orthodox Marian perspective. However, the Orthodox views on Mary are mostly doxological, rather than academic: they are expressed in hymns, praise, liturgical poetry and the veneration of icons. One of the most loved Orthodox Akathists (i.e. standing hymns) is devoted to Mary and it is often simply called the Akathist Hymn. Five of the twelve Great Feasts in Orthodoxy are dedicated to Mary. The Sunday of Orthodoxy directly links the Virgin Mary's identity as Mother of God with icon veneration. A number of Orthodox feasts are connected with the miraculous icons of the Theotokos.",On what day does the Mother of God allow icon veneration?,"{'text': [], 'answer_start': []}"
5ad37aff604f3c001a3fe3e9,Pharmaceutical_industry,"The firm continued to pressure Kelsey and the agency to approve the application—until November 1961, when the drug was pulled off the German market because of its association with grave congenital abnormalities. Several thousand newborns in Europe and elsewhere suffered the teratogenic effects of thalidomide. Though the drug was never approved in the USA, the firm distributed Kevadon to over 1,000 physicians there under the guise of investigational use. Over 20,000 Americans received thalidomide in this ""study,"" including 624 pregnant patients, and about 17 known newborns suffered the effects of the drug.[citation needed]",Why was this drug put on shelves?,"{'text': [], 'answer_start': []}"
5a8469077cf838001a46a7f5,East_India_Company,"With the gradual weakening of the Marathas in the aftermath of the three Anglo-Maratha wars, the British also secured the Ganges-Jumna Doab, the Delhi-Agra region, parts of Bundelkhand, Broach, some districts of Gujarat, the fort of Ahmmadnagar, province of Cuttack (which included Mughalbandi/the coastal part of Odisha, Garjat/the princely states of Odisha, Balasore Port, parts of Midnapore district of West Bengal), Bombay (Mumbai) and the surrounding areas, leading to a formal end of the Maratha empire and firm establishment of the British East India Company in India.",What museum took over the fort of Ahmmadnagar that then became part of the cause for the Maratha Emprie to end?,"{'text': [], 'answer_start': []}"
5ad24658d7d075001a428af1,Spectre_(2015_film),"Prior to its UK release, Spectre mostly received positive reviews. Mark Kermode, writing in The Guardian, gave the film four out of five stars, observing that the film did not live up to the standard set by Skyfall, but was able to tap into audience expectations. Writing in the same publication, Peter Bradshaw gave the film a full five stars, calling it ""inventive, intelligent and complex"", and singling out Craig's performance as the film's highlight. In another five star review, The Daily Telegraph's Robbie Collin described Spectre as ""a swaggering show of confidence'"", lauding it as ""a feat of pure cinematic necromancy."" In an otherwise positive, but overall less enthusiastic review, IGN's Chris Tilly considered Spectre ""solid if unspectacular"", and gave the film a 7.2 score (out of a possible 10), saying that ""the film falls frustratingly short of greatness.""",GIN's Chris Tully said what about the film?,"{'text': [], 'answer_start': []}"
